TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO;Ticker;Nome;Última (R$);Variação;STOCK;DEPARTMENT;IMAGE
ELET6;53,43;7,24;18,60;1,04;0,45;45,23;42,34;15,18;6,67;8,54;2,19;0,34;2,82;5,32;-0,55;1,86;5,59;2,41;9,49;0,43;0,57;0,16;7,70;-9,12;55.538.324,29;51,42;2,87;0,38;117.447.175.945,74;ELET6;Eletrobras;53,57;+3,08%;ELET6;Serviços Públicos;https://s3-symbol-logo.tradingview.com/centrais-eletr-bras-sa--big.svg
ELMD3;31,00;0,64;39,74;4,53;1,39;49,42;24,62;8,95;14,44;17,04;2,60;0,82;3,55;10,24;-2,04;1,76;11,40;3,51;9,18;0,31;0,63;0,39;32,00;51,88;704.100,00;6,85;0,78;8,29;4.455.057.771,00;;;;;;;
ELPL3;8,31;;2,40;0,42;0,08;18,31;13,47;4,83;0,86;4,14;3,28;1,62;0,12;-0,74;-0,11;0,66;17,63;3,46;17,05;0,20;0,80;0,72;6,92;5,89;;19,62;3,46;0,13;2.485.315.360,74;;;;;;;
EMAE3;150,00;0,51;83,03;4,39;2,52;37,65;1,62;10,67;546,93;255,15;-24,41;-0,20;8,86;10,09;-3,57;6,96;5,28;3,04;-1,42;0,58;0,42;0,28;7,20;-6,35;0,00;34,18;1,81;-1,51;2.832.796.023,00;;;;;EMAE3;Serviços Públicos;https://s3-symbol-logo.tradingview.com/emae-pn--big.svg
EMAE4;28,19;2,98;15,61;0,82;0,47;37,65;1,62;10,67;102,79;255,15;-24,41;-0,20;1,66;1,90;-0,67;6,96;5,28;3,04;-1,42;0,58;0,42;0,28;7,20;-6,35;117.730,90;34,18;1,81;-0,28;2.832.796.023,00;EMAE4;EMAE;28,19;+0,68%;EMAE4;Serviços Públicos;https://s3-symbol-logo.tradingview.com/emae-pn--big.svg
EMBR3;76,52;0,09;26,50;3,11;0,86;18,57;11,14;5,37;12,77;13,94;1,17;0,28;1,42;6,46;-1,87;1,33;11,75;3,25;13,29;0,28;0,70;0,60;27,61;;331.082.319,48;24,57;2,89;2,23;56.660.385.166,88;EMBR3;Embraer;76,75;+0,77%;EMBR3;Tecnologia Eletrônica;https://s3-symbol-logo.tradingview.com/embraer--big.svg
ENAT3;21,80;;10,29;1,29;0,46;24,54;56,10;25,34;4,65;5,12;0,47;0,13;2,61;1,31;-0,85;3,90;12,53;4,43;8,60;0,35;0,65;0,17;11,74;5,75;201.679.399,00;16,91;2,12;0,01;5.785.005.265,20;;;;;;;
ENBR3;24,08;5,18;6,26;1,13;0,37;25,53;21,00;11,84;3,53;5,96;2,43;0,78;0,74;2,21;-0,70;1,54;18,09;5,89;14,13;0,33;0,64;0,50;2,76;10,81;;21,26;3,85;0,26;13.994.459.653,44;;;;;;;
ENEV3;16,52;;-148,83;1,64;0,60;30,95;17,72;-1,40;11,75;17,37;5,62;0,79;2,08;12,05;-0,72;1,42;-1,10;-0,40;5,98;0,37;0,61;0,29;29,41;;310.409.705,67;10,06;-0,11;1,10;31.998.804.830,16;ENEV3;Eneva;16,60;+1,59%;ENEV3;Serviços Públicos;https://s3-symbol-logo.tradingview.com/eneva--big.svg
ENGI11;50,07;5,79;6,71;1,26;0,29;25,14;17,94;9,73;3,64;8,26;4,62;1,60;0,65;6,86;-0,37;1,23;18,74;4,30;9,65;0,23;0,71;0,44;11,12;49,62;130.531.843,14;39,81;7,46;0,16;22.926.298.575,28;ENGI11;Energisa;50,36;+0,78%;ENGI11;;https://s3-symbol-logo.tradingview.com/energisa-unt-n2--big.svg
ENGI3;13,95;4,16;9,35;1,75;0,40;25,14;17,94;9,73;5,07;8,26;4,62;1,60;0,91;9,56;-0,52;1,23;18,74;4,30;9,65;0,23;0,71;0,44;11,12;49,62;115.235,76;7,96;1,49;0,23;22.926.298.575,28;ENGI3;Energisa;13,96;-0,71%;ENGI3;Serviços Públicos;https://s3-symbol-logo.tradingview.com/energisa-unt-n2--big.svg
ENGI4;9,19;6,31;6,16;1,15;0,26;25,14;17,94;9,73;3,34;8,26;4,62;1,60;0,60;6,30;-0,34;1,23;18,74;4,30;9,65;0,23;0,71;0,44;11,12;49,62;67.877,33;7,96;1,49;0,15;22.926.298.575,28;ENGI4;Energisa;9,20;+1,66%;ENGI4;Serviços Públicos;https://s3-symbol-logo.tradingview.com/energisa-unt-n2--big.svg
ENJU3;0,94;;-9,30;0,63;0,46;56,11;-10,79;-7,80;-6,72;0,21;6,93;-0,65;0,73;1,20;-1,08;2,95;-6,77;-4,92;-10,05;0,73;0,27;0,63;37,65;;655.537,33;1,49;-0,10;0,15;192.716.910,60;ENJU3;Enjoei;0,94;-2,08%;ENJU3;Comércio de Varejo;https://s3-symbol-logo.tradingview.com/enjoei-on-nm--big.svg
ENMA3B;50,49;;9,71;1,96;0,73;28,31;18,54;12,94;6,78;;2,54;0,73;1,26;11,60;-0,97;1,34;20,20;7,54;14,17;0,37;0,63;0,58;10,37;5,70;;25,74;5,20;0,72;;;;;;;;
ENMA6B;83,99;;16,15;3,26;1,22;28,31;18,54;12,94;11,27;;2,54;0,73;2,09;19,30;-1,62;1,34;20,20;7,54;14,17;0,37;0,63;0,58;10,37;5,70;;25,74;5,20;1,20;;;;;;;;
ENMT3;52,20;8,89;11,17;2,75;0,77;26,14;19,20;11,91;6,93;10,77;3,69;1,46;1,33;9,58;-1,03;1,45;24,58;6,87;13,81;0,28;0,72;0,58;10,74;11,47;26.541,80;19,00;4,67;-0,39;11.685.476.991,15;ENMT3;Energisa MT;52,20;+2,35%;ENMT3;Serviços Públicos;https://s3-symbol-logo.tradingview.com/energisa-mt-on--big.svg
ENMT4;53,99;8,60;11,56;2,84;0,79;26,14;19,20;11,91;7,17;10,77;3,69;1,46;1,38;9,91;-1,07;1,45;24,58;6,87;13,81;0,28;0,72;0,58;10,74;11,47;11.885,00;19,00;4,67;-0,41;11.685.476.991,15;ENMT4;Energisa MT;53,99;+0,35%;ENMT4;Serviços Públicos;https://s3-symbol-logo.tradingview.com/energisa-mt-on--big.svg
EPAR3;4,58;40,12;13,79;1,66;1,20;19,76;-119,83;169,30;-19,49;-18,63;0,86;-0,07;23,35;15,35;-1,35;3,21;12,07;8,70;-24,67;0,72;0,28;0,05;-44,69;-12,59;28.350,62;2,75;0,33;-0,09;68.061.401,44;EPAR3;Embpar Participações;4,58;+2,23%;EPAR3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/embpar-s-a-on--big.svg
EQPA3;5,64;11,68;6,86;2,67;0,69;28,86;20,98;15,66;5,12;7,04;1,92;1,00;1,07;-122,38;-1,02;0,98;38,85;10,13;20,45;0,26;0,74;0,65;14,19;31,09;386.372,29;2,12;0,82;-0,40;12.465.679.418,96;EQPA3;Equatorial Energia Pará;5,64;-0,18%;EQPA3;Serviços Públicos;https://s3-symbol-logo.tradingview.com/eqtl-para-on--big.svg
EQPA5;6,25;10,54;7,60;2,95;0,77;28,86;20,98;15,66;5,67;7,04;1,92;1,00;1,19;-135,62;-1,13;0,98;38,85;10,13;20,45;0,26;0,74;0,65;14,19;31,09;0,00;2,12;0,82;-0,44;12.465.679.418,96;;;;;EQPA5;Serviços Públicos;https://s3-symbol-logo.tradingview.com/eqtl-para-on--big.svg
EQPA6;7,10;9,28;8,64;3,36;0,87;28,86;20,98;15,66;6,45;7,04;1,92;1,00;1,35;-154,06;-1,28;0,98;38,85;10,13;20,45;0,26;0,74;0,65;14,19;31,09;7.118,00;2,12;0,82;-0,50;12.465.679.418,96;;;;;EQPA6;Serviços Públicos;https://s3-symbol-logo.tradingview.com/eqtl-para-on--big.svg
EQPA7;6,52;10,10;7,93;3,08;0,80;28,86;20,98;15,66;5,92;7,04;1,92;1,00;1,24;-141,48;-1,18;0,98;38,85;10,13;20,45;0,26;0,74;0,65;14,19;31,09;685,00;2,12;0,82;-0,46;12.465.679.418,96;EQPA7;Equatorial Energia Pará;6,85;+5,06%;EQPA7;Serviços Públicos;https://s3-symbol-logo.tradingview.com/eqtl-para-on--big.svg
EQTL3;37,16;2,12;12,77;1,67;0,40;27,54;20,36;7,38;4,63;9,17;4,54;1,63;0,94;9,50;-0,51;1,24;13,05;3,13;11,31;0,24;0,72;0,42;19,27;8,63;256.690.424,57;22,30;2,91;0,19;46.654.566.691,84;EQTL3;Equatorial Energia;37,19;+1,58%;EQTL3;Serviços Públicos;https://s3-symbol-logo.tradingview.com/equatorial--big.svg
ESPA3;1,35;0,12;50,74;0,56;0,22;32,97;14,50;0,92;3,22;7,37;4,15;0,72;0,47;1,45;-0,41;1,48;1,10;0,43;8,63;0,39;0,61;0,47;9,72;-28,38;480.886,24;2,41;0,03;-0,29;487.921.139,10;ESPA3;Espaçolaser;1,35;+5,47%;ESPA3;Consumo de Serviços;https://s3-symbol-logo.tradingview.com/espacolaser-on-nm--big.svg
ESTR3;5,00;;-1,56;-0,07;0,11;39,41;-3,79;-16,12;-6,64;-26,37;-18,84;;0,25;-0,05;-0,18;0,15;-4,38;-7,31;1,28;-1,67;2,67;0,45;6,61;;1.751,00;-73,28;-3,21;0,47;45.806.500,00;ESTR3;Estrela;5,00;-0,20%;ESTR3;Consumo Duráveis;https://s3-symbol-logo.tradingview.com/estrela-pn--big.svg
ESTR4;6,00;;-1,87;-0,08;0,14;39,41;-3,79;-16,12;-7,97;-26,37;-18,84;;0,30;-0,06;-0,22;0,15;-4,38;-7,31;1,28;-1,67;2,67;0,45;6,61;;20.436,57;-73,28;-3,21;0,57;45.806.500,00;ESTR4;Estrela;6,00;+0,00%;ESTR4;Consumo Duráveis;https://s3-symbol-logo.tradingview.com/estrela-pn--big.svg
ETER3;4,79;1,86;6,34;0,36;0,22;21,04;2,51;3,95;9,98;14,88;4,91;0,18;0,25;1,37;-0,37;1,65;5,65;3,44;-1,26;0,61;0,39;0,87;18,91;;379.097,90;13,38;0,76;-0,11;295.909.794,25;ETER3;Eternit;4,79;+0,63%;ETER3;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/eternit--big.svg
EUCA3;21,01;3,18;7,52;0,71;0,41;35,05;14,79;8,47;4,30;5,09;1,21;0,20;0,64;2,10;-0,65;2,11;9,49;5,45;10,01;0,57;0,43;0,64;13,37;31,55;9.867,00;29,45;2,79;-0,20;1.754.482.513,84;EUCA3;Eucatex;21,01;-2,05%;EUCA3;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/eucatex-pn-n1--big.svg
EUCA4;17,89;4,11;6,40;0,61;0,35;35,05;14,79;8,47;3,67;5,09;1,21;0,20;0,54;1,79;-0,55;2,11;9,49;5,45;10,01;0,57;0,43;0,64;13,37;31,55;539.400,24;29,45;2,79;-0,17;1.754.482.513,84;EUCA4;Eucatex;17,89;+0,00%;EUCA4;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/eucatex-pn-n1--big.svg
EVEN3;8,02;4,99;-76,11;0,85;0,31;27,87;0,98;-1,41;109,73;123,57;13,85;0,11;1,08;0,52;-1,33;4,80;-1,11;-0,41;-0,22;0,37;0,58;0,29;2,43;;3.466.389,48;9,48;-0,11;0,71;1.604.000.000,00;EVEN3;Even;8,02;+1,52%;EVEN3;Financeiro;https://s3-symbol-logo.tradingview.com/even--big.svg
EZTC3;17,17;8,02;7,69;0,76;0,54;37,76;25,19;29,61;9,04;9,85;0,81;0,07;2,28;1,36;-0,97;9,37;9,83;7,02;5,71;0,71;0,27;0,24;14,17;11,90;16.294.919,05;22,70;2,23;0,09;3.794.382.898,51;EZTC3;EZTEC;17,12;-0,93%;EZTC3;Financeiro;https://s3-symbol-logo.tradingview.com/eztec--big.svg
FBMC3;0,00;;0,00;0,00;0,00;-60,76;-92,67;-101,97;0,00;-0,74;-0,67;;0,00;0,00;0,00;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16;0,00;904.253,84;;;;;;;
FBMC4;1,96;;-0,09;-0,02;0,03;-60,76;-92,67;-101,97;-0,10;-0,74;-0,67;;0,09;-0,04;-0,05;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16;0,00;904.253,84;;;;;;;
FESA3;11,65;3,48;15,10;1,22;0,96;17,41;4,02;11,38;42,76;23,49;-7,01;-0,20;1,72;3,22;-1,66;3,46;8,09;6,37;2,54;0,79;0,21;0,56;11,82;4,26;3.483,08;9,54;0,77;0,76;2.934.884.250,00;FESA3;Ferbasa;11,65;+0,00%;FESA3;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/ferbasa--big.svg
FESA4;6,64;7,37;8,61;0,70;0,55;17,41;4,02;11,38;24,37;23,49;-7,01;-0,20;0,98;1,83;-0,95;3,46;8,09;6,37;2,54;0,79;0,21;0,56;11,82;4,26;3.216.461,19;9,54;0,77;0,43;2.934.884.250,00;FESA4;Ferbasa;6,64;+0,15%;FESA4;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/ferbasa--big.svg
FHER3;4,10;;-0,35;-0,20;0,07;3,26;-5,22;-14,16;-0,94;0,24;1,18;;0,05;-0,56;-0,26;0,87;-57,04;-18,75;47,70;-0,33;1,33;1,32;31,29;;19.391,95;-20,73;-11,83;-0,04;220.814.864,40;FHER3;Fertilizantes Heringer;4,10;+1,99%;FHER3;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/fer-heringeron-nm--big.svg
FICT3;3,16;;-3,15;-7,67;14,51;94,10;23,53;121,30;-16,23;-17,17;-0,94;;;-65,13;-17,15;0,41;-243,57;-460,83;1.174,00;-1,89;2,89;-3,80;;;55.769,67;-0,41;-1,00;0,01;75.223.477,68;FICT3;Fictor Alimentos;3,20;-3,90%;FICT3;Serviços Comerciais;https://s3-symbol-logo.tradingview.com/fictoralimenon--big.svg
FIEI3;21,80;;-104,98;0,68;0,50;58,31;-10,64;-22,97;-226,62;-280,04;-53,42;0,16;24,11;5,44;-0,63;1,81;-0,64;-0,48;-0,49;0,74;0,26;0,02;-40,55;;47.035,75;32,25;-0,21;1,09;52.802.935,40;FIEI3;Fica;21,80;+9,00%;FIEI3;Financeiro;https://s3-symbol-logo.tradingview.com/fica-on--big.svg
FIGE3;11,94;;2,13;0,16;0,15;100,00;92,61;63,32;1,46;0,49;;;1,35;14.112,70;-0,15;;7,41;7,23;;0,97;0,03;0,11;6,80;11,25;0,00;75,50;5,60;0,11;9.457.960,56;;;;;FIGE3;Financeiro;https://s3-symbol-logo.tradingview.com/invest-bemgeon--big.svg
FIGE4;0,00;;0,00;0,00;0,00;100,00;92,61;63,32;0,00;0,49;;;0,00;0,00;0,00;;7,41;7,23;;0,97;0,03;0,11;6,80;11,25;;75,50;5,60;0,00;9.457.960,56;;;;;FIGE4;Financeiro;https://s3-symbol-logo.tradingview.com/invest-bemgeon--big.svg
FIQE3;4,61;5,84;9,37;1,32;0,72;50,88;26,25;16,54;5,90;6,74;0,83;0,19;1,55;8,43;-0,95;1,56;14,08;7,73;9,07;0,55;0,45;0,47;44,39;37,24;1.420.287,67;3,50;0,49;-0,29;1.669.048.697,49;FIQE3;Unifique;4,64;+1,53%;FIQE3;Comunicações;https://s3-symbol-logo.tradingview.com/unifique-on-nm--big.svg
FLEX3;0,00;;0,00;0,00;0,00;19,49;-100,31;-141,80;0,00;-0,43;-0,43;;0,00;0,00;0,00;0,11;-81,00;-290,31;83,68;-3,58;4,58;2,05;-5,08;;;-132,45;-107,28;0,00;0,00;;;;;;;
FLRY3;15,96;6,24;14,41;1,62;0,67;26,92;15,06;7,73;7,39;10,17;2,78;0,61;1,11;3,33;-1,00;2,51;11,27;4,64;9,10;0,41;0,58;0,60;21,48;14,18;50.109.596,67;9,83;1,11;9,36;8.733.168.774,96;FLRY3;Fleury;15,97;+2,83%;FLRY3;Serviços de Saúde;https://s3-symbol-logo.tradingview.com/fleury-on-nm--big.svg
FNCN3;14,25;;-0,04;0,03;0,00;-82,62;-98,66;-59,20;-0,02;-0,02;;;0,02;0,01;-0,02;1,56;-65,31;-10,62;;0,16;0,84;0,18;187,45;;;555,08;-362,52;0,00;13.021.336,50;;;;;;;
FRAS3;22,68;2,70;18,91;2,91;0,96;33,43;14,24;6,95;9,23;12,03;2,80;0,88;1,31;3,62;-1,84;2,24;15,40;5,07;12,27;0,33;0,67;0,73;23,77;55,58;8.608.467,24;7,79;1,20;-24,01;6.357.999.863,88;FRAS3;Fras-le;22,68;+2,16%;FRAS3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/fras-le-on-n1--big.svg
FRIO3;229,99;;141,30;4,11;0,73;17,24;7,81;0,43;7,73;11,38;3,64;1,94;0,60;4,90;-2,36;1,28;2,91;0,52;12,52;0,18;0,78;1,21;8,13;-14,03;0,00;55,90;1,63;-0,75;1.445.784.527,07;;;;;FRIO3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/metalfrio-on-nm--big.svg
FRTA3;1,31;;-0,49;-0,04;0,09;16,57;-16,43;-72,29;-2,17;-56,86;-54,68;;0,36;-0,03;-0,10;0,03;-7,17;-17,77;17,57;-2,48;3,48;0,25;7,62;;;-36,95;-2,65;-0,11;2.690.223,86;;;;;;;
FTRT3B;0,00;;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;-0,95;-0,90;-2,42;0,95;0,05;0,00;;;;0,01;0,00;0,00;0,00;;;;;;;
G2DI33;1,72;;-7,75;0,26;0,25;100,00;312,74;381,68;-9,45;-11,42;-1,97;0,06;;-5,93;-0,25;0,12;-3,41;-3,20;-2,64;0,94;0,06;-0,01;;;42.901,67;6,50;-0,22;0,09;197.896.987,36;;;;;G2DI33;Financeiro;https://s3-symbol-logo.tradingview.com/g2d-invest-dr3--big.svg
GBIO33;10,40;;-14,97;1,32;0,79;43,48;3,79;-10,14;40,09;47,57;7,48;0,25;1,52;7,57;-1,43;1,31;-8,83;-5,29;-0,10;0,60;0,40;0,52;12,83;;;7,86;-0,69;0,06;1.108.871.982,40;;;;;;;
GEPA3;34,00;20,63;10,70;1,83;0,90;43,73;40,60;24,02;6,33;6,71;0,13;0,04;2,57;-13,30;-1,14;0,76;17,08;8,43;14,05;0,49;0,51;0,35;1,08;3,23;16.294,50;18,60;3,18;-0,88;3.335.383.555,56;GEPA3;Rio Paranapanema Energia;34,00;+3,19%;GEPA3;Serviços Públicos;https://s3-symbol-logo.tradingview.com/ger-paranap-pn--big.svg
GEPA4;35,98;19,49;11,33;1,93;0,95;43,73;40,60;24,02;6,70;6,71;0,13;0,04;2,72;-14,07;-1,21;0,76;17,08;8,43;14,05;0,49;0,51;0,35;1,08;3,23;33.989,89;18,60;3,18;-0,93;3.335.383.555,56;GEPA4;Rio Paranapanema Energia;35,98;+0,22%;GEPA4;Serviços Públicos;https://s3-symbol-logo.tradingview.com/ger-paranap-pn--big.svg
GETT11;10,00;;31,44;5,16;0,34;41,43;18,41;17,71;30,25;;0,99;0,17;5,57;13,05;-8,16;1,03;16,41;1,07;7,88;0,07;0,93;0,06;;;0,00;1,94;0,32;0,47;;;;;;;;
GETT3;2,40;;7,55;1,24;0,08;41,43;18,41;17,71;7,26;;0,99;0,17;1,34;3,13;-1,96;1,03;16,41;1,07;7,88;0,07;0,93;0,06;;;;1,94;0,32;0,11;;;;;;;;
GETT4;2,40;;7,55;1,24;0,08;41,43;18,41;17,71;7,26;;0,99;0,17;1,34;3,13;-1,96;1,03;16,41;1,07;7,88;0,07;0,93;0,06;;;;1,94;0,32;0,11;;;;;;;;
GFSA3;11,71;;-3,52;0,07;0,03;-8,21;-3,09;-3,83;-4,36;-51,92;-47,56;0,71;0,13;0,11;-0,06;1,62;-1,86;-0,72;-4,60;0,39;0,61;0,19;20,38;;5.311.174,95;179,36;-3,33;0,19;130.709.561,07;GFSA3;Gafisa;11,71;-0,59%;GFSA3;Financeiro;https://s3-symbol-logo.tradingview.com/gafisa--big.svg
GGBR3;15,25;4,20;9,39;0,56;0,35;12,41;8,66;4,73;5,13;6,98;1,52;0,17;0,44;1,41;-0,57;2,89;5,95;3,76;6,18;0,63;0,37;0,80;11,07;22,12;402.094,95;27,27;1,62;-0,27;32.680.197.138,85;GGBR3;Gerdau;15,27;-0,65%;GGBR3;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/gerdau--big.svg
GGBR4;16,77;3,82;10,33;0,61;0,39;12,41;8,66;4,73;5,64;6,98;1,52;0,17;0,49;1,55;-0,63;2,89;5,95;3,76;6,18;0,63;0,37;0,80;11,07;22,12;137.308.674,38;27,27;1,62;-0,29;32.680.197.138,85;GGBR4;Gerdau;16,77;-0,24%;GGBR4;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/gerdau--big.svg
GGPS3;18,20;1,78;18,97;3,30;0,87;14,47;8,31;3,91;8,93;10,56;1,63;0,60;0,74;2,94;-1,79;2,33;17,38;4,57;13,39;0,26;0,74;1,17;27,93;25,07;27.936.937,05;5,52;0,96;-6,62;12.326.508.776,40;GGPS3;GPS;18,20;-0,60%;GGPS3;Serviços Comerciais;https://s3-symbol-logo.tradingview.com/gps-on-nm--big.svg
GMAT3;7,05;3,15;11,21;1,55;0,78;22,93;6,92;4,14;6,70;7,16;0,46;0,11;0,46;2,34;-1,85;2,34;13,84;6,94;18,19;0,50;0,49;1,68;31,90;33,18;26.171.731,43;4,54;0,63;0,89;15.851.712.329,70;GMAT3;Grupo Mateus;7,12;+1,28%;GMAT3;Comércio de Varejo;https://s3-symbol-logo.tradingview.com/grupo-mateuson-nm--big.svg
GNDI3;66,95;;-3.584,81;5,84;2,38;18,55;3,28;-0,10;104,45;109,34;4,90;0,27;3,42;79,65;-3,01;1,17;-0,16;-0,07;2,22;0,41;0,59;0,69;29,03;;;11,47;-0,02;35,34;41.526.443.086,05;;;;;;;
GOAU3;9,57;3,55;8,45;0,49;0,11;12,41;8,64;1,63;1,59;3,12;1,52;0,47;0,14;0,44;-0,18;2,89;5,81;1,29;6,66;0,22;0,37;0,80;11,07;21,50;243.013,57;19,50;1,13;-0,24;9.503.478.598,25;GOAU3;Metalúrgica Gerdau;9,58;-0,62%;GOAU3;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/gerdau--big.svg
GOAU4;9,56;3,56;8,44;0,49;0,11;12,41;8,64;1,63;1,59;3,12;1,52;0,47;0,14;0,44;-0,18;2,89;5,81;1,29;6,66;0,22;0,37;0,80;11,07;21,50;51.748.098,81;19,50;1,13;-0,24;9.503.478.598,25;GOAU4;Metalúrgica Gerdau;9,52;-0,63%;GOAU4;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/gerdau--big.svg
GOLL4;0,80;;-1.201,75;-462,30;280,60;24,31;-3,85;-29,13;-9.096,66;-1.209,69;-15,43;;350,11;-1.687,93;-406,79;0,65;-38,47;-23,35;-713,14;-0,61;1,61;0,80;6,65;;39.602.008,00;0,00;0,00;-8,45;962.683.405.967,82;;;;;;;
GPAR3;15,05;;31,46;1,49;1,36;55,49;-7,86;114,89;-460,14;-369,10;91,04;-0,29;36,15;4,10;-2,08;27,17;4,74;4,33;-2,27;0,91;0,09;0,04;-31,17;-9,42;1.505,00;10,10;0,48;-0,39;1.199.131.355,10;GPAR3;CELGPAR;15,05;-34,28%;GPAR3;Serviços Públicos;https://s3-symbol-logo.tradingview.com/celgpar-on--big.svg
GPIV33;4,42;;-2,31;0,23;0,12;100,00;346,80;157,05;-1,04;0,25;1,29;-0,28;;0,89;-0,15;3,34;-9,85;-5,19;-13,20;0,53;0,14;-0,03;;;308.564,00;19,47;-1,92;0,01;299.388.200,54;;;;;;;
GRAO3;0,00;;0,00;0,00;0,00;4,40;3,89;1,28;0,00;1,51;1,51;1,18;0,00;0,00;0,00;0,92;25,93;4,44;21,91;0,17;0,76;3,46;41,49;84,79;;1,82;0,47;0,00;0,00;;;;;GRAO3;Serviços de Distribuição;https://s3-symbol-logo.tradingview.com/country/BR--big.svg
GRND3;5,17;11,28;5,75;1,16;1,05;47,38;19,68;29,72;8,69;6,22;-2,47;-0,33;1,71;1,87;-3,02;6,97;20,17;18,20;10,73;0,90;0,10;0,61;4,88;10,38;7.540.971,62;4,46;0,90;0,14;4.664.167.200,00;GRND3;Grendene;5,14;-1,53%;GRND3;Consumo de Não Duráveis;https://s3-symbol-logo.tradingview.com/grendene--big.svg
GSHP3;2,89;;-0,02;0,00;0,00;67,17;-47,19;-147,93;-0,06;-23,79;-23,72;;0,03;-0,11;-0,01;0,76;-20,54;-23,62;-13,47;-1,15;2,15;0,16;5,33;;2.351,11;-694,10;-142,56;0,00;5.574.142,41;GSHP3;General Shopping & Outlets;2,89;-0,34%;GSHP3;Financeiro;https://s3-symbol-logo.tradingview.com/generalshoppon--big.svg
GUAR3;9,61;1,22;11,65;0,87;0,35;59,87;8,46;4,05;5,58;6,47;0,90;0,14;0,47;1,74;-0,94;1,48;7,45;3,04;9,15;0,41;0,59;0,75;4,29;-7,03;7.672.764,05;11,07;0,82;0,04;4.797.312.000,00;GUAR3;Guararapes;9,69;-2,12%;GUAR3;Serviços de Distribuição;https://s3-symbol-logo.tradingview.com/guararapes--big.svg
HAGA3;1,84;;25,18;-0,43;0,33;21,27;-5,59;3,01;-13,58;7,45;17,69;;0,76;0,62;-2,94;2,46;-1,70;1,30;6,17;-0,76;1,76;0,43;4,63;-19,07;7.431,63;-4,30;0,07;-0,34;16.501.333,56;HAGA3;Haga;1,84;+1,10%;HAGA3;Consumo Duráveis;https://s3-symbol-logo.tradingview.com/haga-s-a-on--big.svg
HAGA4;1,16;;15,88;-0,27;0,21;21,27;-5,59;3,01;-8,56;7,45;17,69;;0,48;0,39;-1,86;2,46;-1,70;1,30;6,17;-0,76;1,76;0,43;4,63;-19,07;6.905,55;-4,30;0,07;-0,21;16.501.333,56;HAGA4;Haga;1,16;+0,00%;HAGA4;Consumo Duráveis;https://s3-symbol-logo.tradingview.com/haga-s-a-on--big.svg
HAPV3;38,35;;-40,28;0,40;0,26;13,87;4,65;-1,62;14,05;16,63;2,58;0,07;0,65;3,07;-0,31;2,05;-0,99;-0,64;2,16;0,65;0,35;0,40;38,69;;165.930.384,62;96,64;-0,95;2,61;19.275.894.401,40;HAPV3;Hapvida;38,18;-1,60%;HAPV3;Serviços de Saúde;https://s3-symbol-logo.tradingview.com/hapvida--big.svg
HBOR3;3,72;2,72;9,91;0,34;0,08;33,57;16,64;4,06;2,42;9,85;7,43;1,05;0,40;0,28;-0,15;2,31;3,44;0,78;3,94;0,23;0,56;0,19;-0,32;;4.419.356,48;10,92;0,38;-2,13;497.925.987,84;HBOR3;Helbor;3,79;+7,67%;HBOR3;Consumo Duráveis;https://s3-symbol-logo.tradingview.com/helbor--big.svg
HBRE3;4,99;;23,56;0,26;0,10;68,54;144,64;11,20;1,82;6,98;5,16;0,73;2,64;1,96;-0,11;1,87;1,09;0,42;5,77;0,39;0,44;0,04;19,12;-35,38;2.321.086,05;19,45;0,21;-0,29;514.913.015,19;HBRE3;HBR Realty;4,99;+1,22%;HBRE3;Financeiro;https://s3-symbol-logo.tradingview.com/hbr-realty-on-nm--big.svg
