TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
HAPV3;38,69;;-40,63;0,40;0,26;13,87;4,65;-1,62;14,18;16,75;2,58;0,07;0,66;3,10;-0,31;2,05;-0,99;-0,64;2,16;0,65;0,35;0,40;38,69;;161.443.688,09;96,64;-0,95;2,63;19.446.788.901,96
HBOR3;3,58;2,83;9,54;0,33;0,07;33,57;16,64;4,06;2,33;9,76;7,43;1,05;0,39;0,27;-0,15;2,31;3,44;0,78;3,94;0,23;0,56;0,19;-0,32;;4.320.260,04;10,92;0,38;-2,05;479.186.837,76
HBRE3;4,75;;22,43;0,24;0,09;68,54;144,64;11,20;1,74;6,89;5,16;0,73;2,51;1,87;-0,11;1,87;1,09;0,42;5,77;0,39;0,44;0,04;19,12;-35,38;2.038.082,26;19,45;0,21;-0,28;490.147.659,75
HBSA3;3,30;;-11,50;2,04;0,65;20,12;-0,53;-23,61;-507,89;-806,94;-299,05;1,20;2,71;3,16;-1,00;2,49;-17,73;-5,68;-0,97;0,32;0,68;0,24;7,59;;12.262.774,17;1,62;-0,29;-0,20;4.489.262.721,90
HBTS3;0,00;;0,00;0,00;0,00;26,86;24,34;41,66;0,00;;12,17;0,35;0,00;0,00;0,00;1,17;4,90;1,93;0,81;0,39;0,61;0,05;;;;72,20;3,54;0,00;
HBTS5;31,99;;9,05;0,44;0,17;26,86;24,34;41,66;15,48;;12,17;0,35;3,77;12,03;-0,19;1,17;4,90;1,93;0,81;0,39;0,61;0,05;;;5.122,11;72,20;3,54;-0,11;
HBTS6;0,00;;0,00;0,00;0,00;26,86;24,34;41,66;0,00;;12,17;0,35;0,00;0,00;0,00;1,17;4,90;1,93;0,81;0,39;0,61;0,05;;;;72,20;3,54;0,00;
HETA3;96,00;;42,72;-0,14;4,29;100,00;87,16;26,19;12,84;89,84;85,10;;11,19;-12,01;-4,77;0,22;-0,33;10,03;-13,61;-30,67;31,67;0,38;30,24;-19,72;0,00;-686,97;2,25;-0,04;18.095.132,90
HETA4;4,90;;2,18;-0,01;0,22;100,00;87,16;26,19;0,66;89,84;85,10;;0,57;-0,61;-0,24;0,22;-0,33;10,03;-13,61;-30,67;31,67;0,38;30,24;-19,72;411,71;-686,97;2,25;0,00;18.095.132,90
HGTX3;37,50;;101,99;3,57;2,48;40,58;-0,59;4,10;-707,65;-713,65;-5,99;0,03;4,18;7,50;-5,59;2,47;3,51;2,43;-13,60;0,69;0,31;0,59;-7,54;-26,63;;10,49;0,37;-1,23;6.095.022.637,50
HOOT3;0,00;;0,00;0,00;0,00;68,48;77,70;58,28;0,00;0,00;-0,22;;0,00;0,00;0,00;0,73;-318,73;21,15;-187,24;-0,07;1,13;0,36;12,34;;;-1,88;5,98;0,00;31.420.086,12
HOOT4;3,98;;0,67;-2,12;0,14;68,48;77,70;58,28;0,50;0,00;-0,22;;0,39;-1,96;-0,17;0,73;-318,73;21,15;-187,24;-0,07;1,13;0,36;12,34;;24.121,36;-1,88;5,98;0,01;31.420.086,12
HYPE3;23,57;4,54;20,10;1,25;0,62;56,10;14,62;11,15;15,33;23,17;7,84;0,64;2,24;12,71;-0,80;1,26;6,19;3,06;-0,17;0,49;0,51;0,27;17,70;-8,60;48.515.656,78;18,93;1,17;-0,36;14.929.728.798,11
IDVL3;2,16;;-0,99;0,93;0,06;-18,91;-40,19;-154,60;-3,81;-3,84;;;1,53;0,48;-0,13;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;;2,31;-2,18;0,00;224.007.574,38
IDVL4;2,67;;-1,22;1,16;0,07;-18,91;-40,19;-154,60;-4,71;-3,84;;;1,89;0,59;-0,16;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;;2,31;-2,18;0,00;224.007.574,38
IFCM3;0,25;;-0,11;-0,13;0,02;30,28;-5,88;-24,94;-0,47;-16,09;-15,62;;0,03;0,11;-0,04;1,51;-117,38;-16,12;-9,03;-0,14;1,14;0,65;50,42;;1.534.170,26;-1,92;-2,26;0,00;26.189.206,50
IGBR3;175,99;;0,56;-0,34;1,04;100,00;6.032,01;5.379,32;0,50;1,06;0,56;;30,26;-0,99;-2,15;0,33;-60,10;184,10;-146,75;-3,06;4,06;0,03;-7,98;;;-520,56;312,87;0,00;220.074.791,04
IGSN3;0,00;;0,00;0,00;0,00;34,62;23,30;-14,71;0,00;16,59;16,59;3,09;0,00;0,00;0,00;1,71;-11,74;-2,42;2,63;0,21;0,79;0,16;23,90;;;6,59;-0,77;0,00;0,00
IGTA3;33,00;;10,17;1,34;0,82;68,87;74,23;47,67;6,53;7,28;0,75;0,15;4,85;3,24;-1,19;5,84;13,20;8,09;11,02;0,61;0,39;0,17;7,14;11,55;;24,60;3,25;0,17;5.444.845.626,00
IGTI11;24,45;2,76;17,59;2,18;1,01;72,07;74,54;40,96;9,67;8,69;2,34;0,53;7,21;4,75;-1,43;3,67;12,38;5,75;10,93;0,46;0,54;0,14;10,36;34,15;46.648.408,22;11,23;1,39;0,27;6.457.465.783,50
IGTI3;2,92;3,30;6,30;0,78;0,36;72,07;74,54;40,96;3,46;8,69;2,34;0,53;2,58;1,70;-0,51;3,67;12,38;5,75;10,93;0,46;0,54;0,14;10,36;34,15;111.065,48;3,74;0,46;0,10;6.457.465.783,50
IGTI4;10,49;2,76;22,64;2,80;1,30;72,07;74,54;40,96;12,44;8,69;2,34;0,53;9,27;6,11;-1,84;3,67;12,38;5,75;10,93;0,46;0,54;0,14;10,36;34,15;252.016,20;3,74;0,46;0,34;6.457.465.783,50
INEP3;1,75;;-0,36;-0,05;0,09;-44,73;-3.320,19;-6.990,85;-0,75;-9,45;-8,74;;24,99;-0,07;-0,10;0,08;-15,09;-24,56;21,46;-1,63;2,63;0,00;-19,65;;87.462,91;-32,43;-4,89;0,00;77.195.543,72
INEP4;1,46;;-0,30;-0,05;0,07;-44,73;-3.320,19;-6.990,85;-0,63;-9,45;-8,74;;20,85;-0,06;-0,08;0,08;-15,09;-24,56;21,46;-1,63;2,63;0,00;-19,65;;41.946,74;-32,43;-4,89;0,00;77.195.543,72
INNT3;0,00;;0,00;0,00;0,00;29,85;18,14;11,79;0,00;3,47;3,47;1,37;0,00;0,00;0,00;1,39;25,68;4,35;14,83;0,17;0,83;0,37;10,46;6,39;;2,84;0,73;0,00;0,00
INTB3;13,10;3,71;9,43;1,40;0,82;29,25;9,42;9,68;9,70;10,03;0,33;0,05;0,91;1,79;-2,90;2,79;14,79;8,73;9,56;0,59;0,41;0,90;22,88;19,16;21.539.549,35;9,39;1,39;-0,48;4.291.705.541,00
IRBR3;47,97;;6,38;0,75;0,25;13,59;13,68;10,39;4,84;4,84;;;0,66;2,41;-0,39;1,39;11,82;3,90;;0,33;0,67;0,38;-1,73;-12,65;30.445.580,57;63,63;7,52;0,10;3.926.003.241,42
ISAE3;30,91;7,64;6,27;0,99;0,46;39,29;58,41;39,74;4,27;6,23;2,57;0,60;2,49;3,71;-0,55;5,95;15,76;7,39;11,34;0,47;0,52;0,19;19,24;13,00;49.495,61;31,27;4,93;0,29;17.459.227.529,64
ISAE4;23,66;9,98;4,80;0,76;0,35;39,29;58,41;39,74;3,27;6,23;2,57;0,60;1,91;2,84;-0,42;5,95;15,76;7,39;11,34;0,47;0,52;0,19;19,24;13,00;30.204.042,35;31,27;4,93;0,22;17.459.227.529,64
ITEC3;40,10;;-35,12;22,04;9,22;-121,18;-18.852,94;-7.435,88;-13,85;-13,21;0,64;-1,02;2.611,73;25,42;-16,70;5,23;-62,76;-26,24;-174,07;0,42;0,58;0,00;-75,29;;;1,82;-1,14;1,36;443.994.658,60
ITSA3;11,33;9,29;8,03;1,39;1,09;25,32;206,48;186,37;7,24;7,49;0,24;0,05;14,96;19,12;-1,23;2,00;17,33;13,60;16,21;0,78;0,18;0,07;10,46;8,52;1.815.321,87;8,15;1,41;0,95;124.632.031.852,61
ITSA4;11,34;9,29;8,03;1,39;1,09;25,32;206,48;186,37;7,25;7,49;0,24;0,05;14,97;19,14;-1,23;2,00;17,33;13,60;16,21;0,78;0,18;0,07;10,46;8,52;197.676.081,35;8,15;1,41;0,95;124.632.031.852,61
ITUB3;34,24;8,99;8,62;1,77;0,13;36,48;12,35;11,60;8,09;8,58;;;1,00;-1,51;-0,13;0,12;20,54;1,49;;0,07;0,92;0,13;11,68;9,58;19.068.056,78;19,34;3,97;0,55;391.437.540.424,00
ITUB4;38,40;8,03;9,67;1,99;0,14;36,48;12,35;11,60;9,08;8,58;;;1,12;-1,70;-0,15;0,12;20,54;1,49;;0,07;0,92;0,13;11,68;9,58;654.730.387,43;19,34;3,97;0,61;391.437.540.424,00
JALL3;2,86;;-12,85;0,43;0,12;14,93;6,42;-2,77;5,54;26,65;21,10;1,65;0,36;0,69;-0,18;2,19;-3,37;-0,95;0,62;0,28;0,72;0,34;21,27;;2.570.995,17;6,60;-0,22;0,04;868.129.731,04
JBSS3;82,26;4,86;5,85;1,56;0,31;14,55;5,60;2,65;2,77;6,27;3,50;1,97;0,16;2,34;-0,51;1,54;26,62;5,35;13,36;0,20;0,78;2,02;15,31;15,02;150.261.746,30;52,84;14,07;0,03;71.418.479.713,02
JFEN3;1,80;;-0,09;-0,24;0,03;-31,24;-104,02;-124,09;-0,11;-1,43;-1,32;;0,12;0,08;-0,35;1,66;-257,98;-31,33;-270,71;-0,12;1,25;0,25;-0,91;;24.721,14;-7,45;-19,23;0,00;23.044.941,00
JHSF3;6,02;6,19;3,59;0,68;0,27;58,86;92,95;62,89;2,43;4,42;1,99;0,56;2,26;1,23;-0,41;2,48;19,08;7,39;11,41;0,39;0,59;0,12;20,35;28,82;14.874.575,43;8,79;1,68;0,04;4.101.562.991,12
JOPA3;20,12;3,15;30,11;0,35;0,09;20,64;3,69;0,34;2,79;9,66;6,86;0,87;0,10;0,29;-0,34;1,83;1,17;0,31;3,42;0,27;0,66;0,92;12,67;-7,92;2.682,00;57,01;0,67;-0,39;213.426.811,16
JOPA4;24,00;2,90;35,91;0,42;0,11;20,64;3,69;0,34;3,33;9,66;6,86;0,87;0,12;0,35;-0,40;1,83;1,17;0,31;3,42;0,27;0,66;0,92;12,67;-7,92;0,00;57,01;0,67;-0,46;213.426.811,16
JSLG3;6,37;6,60;15,23;1,00;0,15;16,31;11,79;1,26;1,62;7,51;5,89;3,64;0,19;0,81;-0,24;1,99;6,59;0,98;10,77;0,15;0,85;0,78;23,90;-11,91;2.656.854,52;6,35;0,42;-0,28;1.824.565.966,86
KEPL3;7,84;9,07;9,40;1,93;0,92;26,76;14,50;9,57;6,20;6,14;-0,06;-0,02;0,90;2,83;-2,72;1,98;20,58;9,83;14,69;0,48;0,52;1,03;22,47;31,90;8.714.490,17;4,06;0,83;-0,22;1.409.005.819,20
KLBN11;18,46;5,88;10,92;2,24;0,38;38,55;23,12;10,26;4,84;10,76;5,92;2,74;1,12;2,86;-0,50;2,11;20,50;3,46;7,85;0,17;0,78;0,34;13,85;25,33;70.937.635,13;8,25;1,69;0,36;22.815.386.058,45
KLBN3;3,74;5,81;11,06;2,27;0,38;38,55;23,12;10,26;4,91;10,76;5,92;2,74;1,13;2,90;-0,51;2,11;20,50;3,46;7,85;0,17;0,78;0,34;13,85;25,33;1.380.444,65;1,65;0,34;0,37;22.815.386.058,45
KLBN4;3,68;5,90;10,88;2,23;0,38;38,55;23,12;10,26;4,83;10,76;5,92;2,74;1,12;2,85;-0,50;2,11;20,50;3,46;7,85;0,17;0,78;0,34;13,85;25,33;6.872.212,52;1,65;0,34;0,36;22.815.386.058,45
KRSA3;8,87;;-2,43;1,05;0,14;19,17;11,61;-12,36;2,59;13,65;11,06;4,48;0,30;1,30;-0,20;1,59;-43,14;-5,84;6,50;0,14;0,84;0,47;38,69;;0,00;8,46;-3,65;-0,02;685.959.729,22
LAME3;6,60;;21,15;1,91;0,28;32,90;4,35;2,27;11,03;16,86;5,87;1,01;0,48;1,20;-0,66;1,72;9,02;1,34;3,37;0,15;0,63;0,59;3,50;18,61;;3,46;0,31;-46,97;12.391.135.396,59
LAME4;6,57;;21,06;1,90;0,28;32,90;4,35;2,27;10,98;16,86;5,87;1,01;0,48;1,19;-0,65;1,72;9,02;1,34;3,37;0,15;0,63;0,59;3,50;18,61;;3,46;0,31;-46,75;12.391.135.396,59
LAND3;9,29;0,78;54,79;1,22;0,97;94,68;31,58;18,95;32,88;33,87;0,99;0,04;10,38;-37,24;-1,00;0,57;2,23;1,77;3,43;0,79;0,21;0,09;13,88;-0,99;189.915,87;7,61;0,17;-1,36;893.948.476,98
LAVV3;15,45;6,94;7,33;1,93;0,79;34,87;27,13;23,08;6,23;6,35;0,12;0,04;1,69;1,44;-3,04;3,84;26,35;10,76;16,36;0,41;0,53;0,47;51,55;56,25;7.051.334,09;8,00;2,11;0,14;3.019.460.738,40
LCAM3;24,15;;8,39;1,13;0,79;21,34;14,36;18,40;10,75;8,49;-2,27;-0,24;1,54;2,97;-1,15;6,45;13,49;9,38;-11,87;0,70;0,18;0,51;12,12;34,05;;21,32;2,88;0,11;12.285.815.275,65
LEVE3;28,05;9,40;7,07;5,14;1,02;27,03;16,49;10,54;4,52;5,92;1,40;1,60;0,74;6,62;-2,65;1,33;72,76;14,41;24,34;0,20;0,80;1,37;12,53;15,73;6.576.765,78;5,45;3,97;-0,39;3.801.868.950,00
LHER3;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LHER4;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LIGT3;5,90;;0,91;0,39;0,08;17,07;9,25;16,10;1,58;6,22;4,64;1,16;0,15;2,60;-0,11;1,15;43,31;9,25;6,51;0,21;0,79;0,57;2,13;12,76;7.656.265,17;15,00;6,50;0,00;2.198.076.411,60
LINX3;37,40;;-90,95;4,38;2,74;68,70;-4,79;-8,67;-164,48;-159,30;5,18;-0,14;7,88;11,96;-4,82;2,14;-4,81;-3,02;-2,23;0,63;0,37;0,35;14,30;;;8,55;-0,41;0,13;7.083.895.104,00
LIPR3;36,01;1,99;16,64;1,82;1,71;;;;19,65;16,43;-3,21;-0,30;;6,65;-2,46;6,18;10,96;10,25;7,90;0,94;0,06;0,00;;;3.601,00;19,74;2,16;0,37;423.653.652,89
LJQQ3;2,83;3,67;-7,86;1,20;0,16;33,75;2,23;-2,68;9,47;7,40;-2,07;-0,26;0,21;0,55;-0,57;1,65;-15,22;-1,99;5,08;0,13;0,87;0,74;14,68;;4.817.855,70;2,37;-0,36;0,03;585.575.854,29
LOGG3;22,18;9,88;5,27;0,52;0,27;97,69;232,52;161,21;3,66;7,58;3,92;0,56;8,50;3,12;-0,34;1,70;9,88;5,16;7,94;0,52;0,48;0,03;11,41;32,59;6.036.886,91;42,57;4,21;0,14;1.948.716.035,72
LOGN3;24,50;;29,38;2,51;0,66;16,12;13,36;3,07;6,75;10,32;3,57;1,33;0,90;17,98;-0,91;1,16;8,56;2,26;9,52;0,26;0,74;0,74;21,58;51,73;205.387,57;9,75;0,83;0,09;2.629.008.907,00
LPSB3;1,40;5,20;7,21;0,85;0,51;79,51;22,15;13,73;4,47;2,94;-1,53;-0,29;0,99;3,80;-0,73;1,83;11,81;7,10;12,53;0,60;0,42;0,52;5,45;;160.497,83;1,64;0,19;0,41;206.576.483,40
LREN3;17,00;4,30;13,17;1,75;0,96;61,17;10,75;8,86;10,86;10,13;-0,72;-0,12;1,17;3,85;-2,33;1,74;13,28;7,30;12,79;0,55;0,45;0,82;8,53;4,47;176.288.108,65;9,72;1,29;0,71;18.017.228.014,00
LTEL3B;86,61;0,72;37,92;4,84;4,84;;;;38,52;38,47;-0,05;-0,01;;507,51;-4,89;26,66;12,77;12,76;12,54;1,00;0,00;0,00;;10,28;;17,89;2,28;-0,85;18.664.056.853,83
LUPA3;1,13;;-1,96;0,46;0,10;17,87;18,99;-29,15;3,02;13,80;10,78;1,66;0,57;-1,86;-0,14;0,83;-23,58;-5,12;4,72;0,22;0,78;0,18;30,38;;157.200,17;2,44;-0,58;0,01;49.399.296,96
LUXM3;0,00;;0,00;0,00;0,00;27,58;13,82;25,87;0,00;4,36;0,05;0,01;0,00;0,00;0,00;1,61;23,25;16,29;5,36;0,70;0,30;0,63;2,77;23,50;;3,86;0,90;0,00;85.780.800,00
LUXM4;3,70;6,28;4,12;0,96;0,67;27,58;13,82;25,87;7,72;4,36;0,05;0,01;1,07;9,80;-0,82;1,61;23,25;16,29;5,36;0,70;0,30;0,63;2,77;23,50;26.191,70;3,86;0,90;0,03;85.780.800,00
LVTC3;3,54;5,37;32,27;0,35;0,16;26,91;6,09;0,80;4,23;1,75;-2,49;-0,20;0,26;0,67;-0,31;1,90;1,08;0,48;6,06;0,45;0,55;0,61;10,59;-19,01;1.036.803,57;10,16;0,11;0,45;224.653.579,02
LWSA3;4,45;2,78;83,91;0,91;0,66;47,60;9,18;2,09;19,13;17,13;-2,00;-0,10;1,76;11,57;-0,95;1,23;1,09;0,78;3,48;0,72;0,28;0,37;28,85;10,68;16.627.883,74;4,87;0,05;0,02;2.518.696.466,70
MAPT3;3,01;;-22,86;-0,43;3,58;;;;-23,05;-27,07;0,00;;;-276,59;-3,58;0,00;-1,86;-15,65;1,85;-8,41;9,41;0,00;;;301,00;-7,08;-0,13;0,73;3.248.891,55
MAPT4;4,05;;-30,76;-0,57;4,81;;;;-31,01;-27,07;0,00;;;-372,15;-4,81;0,00;-1,86;-15,65;1,85;-8,41;9,41;0,00;;;1.662,75;-7,08;-0,13;0,98;3.248.891,55
MATD3;4,63;1,62;11,90;1,06;0,36;29,06;17,20;6,17;4,27;6,34;2,07;0,52;0,73;1,52;-0,54;3,09;8,94;2,99;8,09;0,33;0,66;0,48;24,89;-1,23;1.478.160,91;4,35;0,39;-0,09;1.544.331.059,75
MDIA3;28,45;1,93;16,43;1,18;0,76;32,75;7,11;5,97;13,81;13,41;-0,41;-0,03;0,98;2,86;-1,42;2,33;7,21;4,62;5,64;0,64;0,36;0,77;9,62;1,05;12.397.387,52;24,01;1,73;-0,43;9.644.550.000,00
MDNE3;27,76;4,47;7,25;1,39;0,52;33,03;16,84;16,47;7,09;7,64;0,55;0,11;1,19;1,68;-1,04;2,54;19,22;7,10;12,95;0,37;0,63;0,43;30,95;;16.191.397,30;19,91;3,83;0,11;2.357.084.250,00
MEAL3;1,38;;-3,00;0,42;0,16;33,85;0,90;-6,23;20,76;33,73;12,98;0,26;0,19;-21,72;-0,20;0,97;-14,05;-5,31;0,68;0,38;0,62;0,85;6,77;;495.016,87;3,27;-0,46;-0,04;395.613.625,20
MELK3;3,76;11,70;6,04;0,73;0,30;25,21;11,07;10,65;5,81;6,11;0,30;0,04;0,64;0,64;-1,18;2,65;12,01;4,95;6,04;0,41;0,53;0,46;12,82;23,10;2.307.040,65;5,19;0,62;0,06;775.572.722,16
MERC3;14,80;;18,14;1,03;0,97;84,46;49,78;30,61;11,15;9,51;;;5,55;20,73;-1,02;;5,67;5,34;;0,94;0,06;0,17;-2,99;13,21;0,00;14,40;0,82;0,11;517.082.194,90
MERC4;9,50;;11,64;0,66;0,62;84,46;49,78;30,61;7,16;9,51;;;3,56;13,31;-0,65;;5,67;5,34;;0,94;0,06;0,17;-2,99;13,21;950,00;14,40;0,82;0,07;517.082.194,90
MGEL3;74,10;;69,51;20,60;0,59;12,30;6,15;0,61;6,93;11,72;8,87;26,35;0,43;6,92;-0,99;1,27;29,64;0,85;7,61;0,03;0,97;1,39;11,25;;0,00;3,60;1,07;-0,51;176.147.394,72
MGEL4;6,18;;5,80;1,72;0,05;12,30;6,15;0,61;0,58;11,72;8,87;26,35;0,04;0,58;-0,08;1,27;29,64;0,85;7,61;0,03;0,97;1,39;11,25;;17.168,88;3,60;1,07;-0,04;176.147.394,72
MGLU3;11,27;2,71;21,60;0,75;0,23;30,66;4,37;1,01;4,97;7,41;2,44;0,37;0,22;1,93;-0,47;1,29;3,48;1,04;6,63;0,30;0,70;1,04;13,85;-16,00;182.934.792,22;15,00;0,52;-0,08;8.328.476.444,96
MILS3;12,00;4,21;9,32;1,84;0,74;63,21;33,84;17,58;4,84;6,98;2,14;0,81;1,64;4,19;-1,10;2,21;19,69;7,96;12,33;0,40;0,59;0,45;29,09;;9.580.051,26;6,54;1,29;1,73;2.810.138.484,00
MLAS3;1,08;;-7,67;0,30;0,17;24,21;0,49;-3,33;52,47;61,82;9,35;0,05;0,26;0,48;-0,51;2,04;-3,89;-2,16;-1,93;0,56;0,44;0,65;12,16;;1.470.480,48;3,62;-0,14;0,09;886.182.363,00
MMXM3;14,00;;-2,17;-0,11;0,71;;;;-181,31;-719,57;-538,27;;;-0,10;-0,75;0,01;-4,97;-32,75;0,28;-6,58;7,60;0,00;-6,95;;;-129,88;-6,46;0,03;90.834.562,00
MNDL3;18,04;;-22,37;1,19;0,12;36,85;12,73;-0,81;1,42;5,35;3,93;3,30;0,18;-1,38;-0,22;0,82;-5,32;-0,56;17,45;0,10;0,90;0,69;14,83;;30.703,00;15,15;-0,81;0,40;178.975.561,60
MNPR3;41,25;;0,57;1,53;0,68;29,49;47,47;126,32;1,50;0,98;-0,53;-0,53;0,71;1,98;-1,42;2,98;270,70;120,92;7,31;0,45;0,55;0,96;8,54;;205.314,48;26,96;72,99;0,00;292.879.125,00
MOAR3;111,00;45,22;-63,96;1,52;0,67;;;;-9,77;-6,80;2,97;-0,46;;1,54;-1,66;3,68;-2,38;-1,05;-19,70;0,44;0,56;0,00;;;55.678,55;73,01;-1,74;0,60;1.359.885.531,00
MODL11;8,46;;-27,27;1,66;0,27;50,83;-5,11;-5,48;-29,26;-29,26;;;1,50;-0,63;-0,30;0,20;-6,10;-0,97;;0,16;0,84;0,18;;;;5,09;-0,31;0,17;1.985.844.000,00
MODL3;3,08;;-29,78;1,82;0,29;50,83;-5,11;-5,48;-31,96;-29,26;;;1,63;-0,69;-0,32;0,20;-6,10;-0,97;;0,16;0,84;0,18;;;;1,70;-0,10;0,19;1.985.844.000,00
MODL4;2,72;;-26,30;1,60;0,26;50,83;-5,11;-5,48;-28,22;-29,26;;;1,44;-0,61;-0,29;0,20;-6,10;-0,97;;0,16;0,84;0,18;;;;1,70;-0,10;0,17;1.985.844.000,00
MOSI3;8,24;;2,17;0,14;0,02;0,00;0,00;3,42;;;;0,00;0,07;;-0,02;;6,38;0,74;;0,12;0,88;0,22;;;;59,43;3,79;0,17;1.043.149.227,20
MOTV3;14,78;3,31;14,34;2,03;0,46;38,35;29,61;9,89;4,79;9,97;5,18;2,20;1,42;6,17;-0,55;1,88;14,16;3,23;11,18;0,23;0,77;0,33;15,52;7,68;86.571.453,39;7,28;1,03;0,30;29.855.600.000,00
MOVI3;8,79;2,02;10,68;1,15;0,10;30,93;20,55;2,01;1,04;6,52;5,47;6,06;0,21;-1,38;-0,14;0,77;10,81;0,96;12,90;0,09;0,91;0,48;28,58;4,69;24.904.693,61;7,61;0,82;-0,07;3.058.317.586,14
MRFG3;26,90;20,95;7,93;7,92;0,16;12,80;3,71;1,78;3,80;11,09;7,29;15,19;0,14;2,31;-0,27;1,22;99,86;2,05;2,69;0,02;0,86;1,16;25,01;66,97;160.984.487,65;3,40;3,39;0,00;22.457.340.076,40
MRSA3B;27,88;3,39;6,24;1,14;0,47;43,15;35,63;21,15;3,70;5,42;1,91;0,59;1,32;-41,18;-0,57;0,94;18,34;7,55;11,60;0,41;0,59;0,36;17,02;24,57;13.940,50;24,35;4,47;0,72;8.913.207.444,88
MRSA5B;24,50;4,28;5,48;1,01;0,41;43,15;35,63;21,15;3,26;5,42;1,91;0,59;1,16;-36,19;-0,50;0,94;18,34;7,55;11,60;0,41;0,59;0,36;17,02;24,57;7.350,00;24,35;4,47;0,63;8.913.207.444,88
MRSA6B;25,00;4,19;5,60;1,03;0,42;43,15;35,63;21,15;3,32;5,42;1,91;0,59;1,18;-36,93;-0,51;0,94;18,34;7,55;11,60;0,41;0,59;0,36;17,02;24,57;5.000,00;24,35;4,47;0,65;8.913.207.444,88
MRVE3;7,83;;-3,07;0,85;0,16;27,82;-3,61;-14,61;-12,44;-33,70;-21,26;1,46;0,45;0,73;-0,35;1,68;-27,79;-5,23;-4,38;0,19;0,78;0,36;8,27;;56.057.685,00;9,16;-2,55;-0,02;4.406.932.833,93
MSPA3;46,00;;-25,87;0,36;0,20;38,28;14,59;-6,59;11,68;17,68;6,18;0,19;1,70;16,94;-0,22;1,15;-1,38;-0,78;1,16;0,57;0,43;0,12;6,03;;4.625,00;128,69;-1,78;0,05;289.986.630,00
MSPA4;40,00;;-22,50;0,31;0,18;38,28;14,59;-6,59;10,15;17,68;6,18;0,19;1,48;14,73;-0,19;1,15;-1,38;-0,78;1,16;0,57;0,43;0,12;6,03;;4.000,00;128,69;-1,78;0,05;289.986.630,00
MSRO3;702,50;;-2.447,02;287,59;68,00;34,77;15,92;-6,69;1.028,65;1.037,06;8,41;2,35;163,79;-591,86;-92,12;0,70;-11,75;-2,78;5,55;0,24;0,76;0,42;6,40;;;2,44;-0,29;4,91;18.271.898.550,00
MTIG3;0,00;;0,00;0,00;0,00;-16,12;-64,07;-113,09;0,00;-1,28;-1,17;;0,00;0,00;0,00;0,27;-725,28;-74,53;-104,33;-0,10;1,10;0,66;-17,44;;;-0,06;-0,46;0,00;3.700.608,00
MTIG4;23,00;;-49,52;-359,15;36,91;-16,12;-64,07;-113,09;-87,41;-1,28;-1,17;;56,00;-50,93;-50,15;0,27;-725,28;-74,53;-104,33;-0,10;1,10;0,66;-17,44;;;-0,06;-0,46;-0,09;3.700.608,00
MTRE3;3,94;12,96;7,26;0,42;0,18;25,24;8,14;5,04;4,49;9,71;5,22;0,49;0,37;0,38;-0,99;2,35;5,79;2,49;3,91;0,43;0,55;0,49;30,48;12,44;2.052.900,96;9,38;0,54;0,07;416.752.790,80
MTSA3;75,49;3,31;15,48;1,41;1,14;24,19;7,82;7,90;15,63;8,62;-3,40;-0,31;1,22;1,91;-4,98;4,51;9,13;7,39;1,92;0,81;0,19;0,94;11,91;18,95;7.600,00;53,43;4,88;-0,91;510.246.289,70
MTSA4;42,00;6,55;8,61;0,79;0,64;24,19;7,82;7,90;8,70;8,62;-3,40;-0,31;0,68;1,06;-2,77;4,51;9,13;7,39;1,92;0,81;0,19;0,94;11,91;18,95;259.843,52;53,43;4,88;-0,50;510.246.289,70
MULT3;28,72;3,88;11,42;2,50;1,20;81,08;66,12;47,77;8,25;10,71;2,45;0,74;5,46;34,61;-1,40;1,31;21,85;10,48;14,52;0,48;0,52;0,22;14,28;22,33;72.326.522,57;11,51;2,51;0,72;14.738.061.492,72
MWET3;13,00;;3,72;2,34;0,09;6,79;19,86;2,84;0,53;2,33;1,87;8,25;0,11;-0,66;-0,14;0,75;62,95;2,29;34,56;0,04;0,96;0,81;9,33;;1.300,00;5,55;3,50;-0,03;22.912.433,40
